Valence,Arousal,Expression
-0.40292302,0.15728651,6
-0.4017622,0.28504428,6
-0.51113886,0.16841206,6
-0.3784662,0.1813044,6
-0.41796747,0.19662091,6
-0.46341982,0.20652778,6
-0.39325818,0.3128689,6
-0.35847455,0.3288424,6
-0.30905744,0.25779206,6
-0.3837525,0.28998274,6
-0.3771221,0.30027837,6
-0.2991458,0.26148283,0
-0.36429018,0.32476228,6
-0.350697,0.3042316,6
-0.3790543,0.38002,6
-0.39971453,0.38074312,6
-0.4475533,0.41401848,6
-0.38652575,0.38244742,6
-0.3872315,0.34608203,6
-0.3494991,0.31015798,6
-0.3799828,0.3339306,6
-0.41468975,0.4040023,6
-0.40429366,0.3648743,6
-0.41892055,0.38551334,6
-0.37552372,0.34731242,6
-0.413756,0.34517124,6
-0.39059246,0.35321015,6
-0.3773456,0.3388796,6
-0.40784872,0.38356483,6
-0.4084767,0.420057,6
-0.41271645,0.41444328,6
-0.40275356,0.39727056,6
-0.38124847,0.34338033,6
-0.4513461,0.4121758,6
-0.39284685,0.3540764,6
-0.40283725,0.33102918,6
-0.39783806,0.37563872,6
-0.41318318,0.3931994,6
-0.383558,0.33574235,6
-0.3318484,0.25183693,6
-0.34482548,0.29193988,6
-0.3458044,0.304839,6
-0.32074484,0.2932207,6
-0.37810853,0.28602633,6
-0.35804853,0.27684265,6
-0.33236814,0.30480522,6
-0.32511213,0.24982376,6
-0.3377489,0.26579785,6
-0.37972054,0.32888743,6
-0.3360414,0.24611655,6
-0.37530482,0.33674374,6
-0.37988532,0.33313182,6
-0.36605006,0.32843792,6
-0.38408497,0.30792305,6
-0.39164132,0.31981122,6
-0.3549504,0.30336395,6
-0.3675319,0.32244375,6
-0.3052812,0.2785238,6
-0.3351486,0.29788315,6
-0.3406171,0.27670014,6
-0.32584667,0.26952982,6
-0.33037236,0.2651528,6
-0.35813886,0.29735312,6
-0.36992142,0.29691535,6
-0.3633212,0.3229884,6
-0.41486523,0.34880072,6
-0.34742278,0.2788282,6
-0.32698447,0.27410817,6
-0.34222138,0.2820478,6
-0.34877092,0.29403841,6
-0.37244287,0.32937866,6
-0.33713466,0.2508065,6
-0.38634035,0.29825777,6
-0.38128915,0.32495016,6
-0.43043122,0.36152983,6
-0.44630235,0.38173193,6
-0.36922115,0.31694904,6
-0.45295742,0.419847,6
-0.39519915,0.35409623,6
-0.39341077,0.30825436,6
-0.42203087,0.36750472,6
-0.43453327,0.40334636,6
-0.3404324,0.29882428,6
-0.39062867,0.35376975,6
-0.44097382,0.4000251,6
-0.41781554,0.38416383,6
-0.4299435,0.35876462,6
-0.4147208,0.3181379,6
-0.4341589,0.40274537,6
-0.33598372,0.27489236,6
-0.42292315,0.3530246,6
-0.36843112,0.35619175,6
-0.36130407,0.3231235,6
-0.36818513,0.31845608,6
-0.39133808,0.33425143,6
-0.43343467,0.3366459,6
-0.4230916,0.3977896,6
-0.38523695,0.3508114,6
-0.3048361,0.38743064,6
-0.40711102,0.4086255,6
-0.36316326,0.3541539,6
-0.3715318,0.35665584,6
-0.42620593,0.38650128,6
-0.37537464,0.3270246,6
-0.35048625,0.29791555,6
-0.37134048,0.39824313,6
-0.37373614,0.36763075,6
-0.38523975,0.383917,6
-0.35696748,0.33303273,6
-0.38328466,0.38037497,6
-0.33880728,0.32195097,6
-0.33269516,0.3132634,6
-0.3690106,0.3678527,6
-0.33200178,0.25333714,6
-0.3071032,0.37966472,6
-0.37087762,0.38470936,6
-0.3179871,0.27694082,0
-0.34712636,0.3682118,6
-0.3374956,0.35976258,6
-0.3414251,0.31028172,6
-0.28463674,0.32859218,6
-0.30812877,0.3535014,6
