Valence,Arousal,Expression
-0.41703638,0.033996493,0
-0.19510655,0.26304886,0
-0.45217276,0.062894195,0
-0.47103307,0.049541533,0
-0.40868723,0.021889776,0
-0.41075596,0.03977111,0
-0.45329663,0.048871487,0
-0.45574534,0.015891194,0
-0.42871612,0.06531149,0
-0.43665743,0.072220504,0
-0.41212234,0.026735544,0
-0.3868725,0.04017803,0
-0.41546592,0.019691288,0
-0.37717283,-0.0014615655,0
-0.49320707,-0.006627649,0
-0.46331212,-0.009219855,0
-0.48992625,0.05153963,0
-0.4633172,0.010630071,0
-0.37769303,-0.0054319203,0
-0.46101466,0.06849375,0
-0.3921665,-0.03787124,0
-0.4155277,0.03438717,0
-0.35690778,0.0051917434,0
-0.3755366,0.031767517,0
-0.40277383,0.090999156,0
-0.34859395,0.035128355,0
-0.46086082,0.14102422,0
-0.44469634,0.06247157,0
-0.37262225,0.024143338,0
-0.45348713,0.06923455,0
-0.41072336,0.035583198,0
-0.36646715,0.029375583,0
-0.41362664,0.037658602,0
-0.41382566,0.021232277,0
-0.46404734,0.06351861,0
-0.42037928,0.036143124,0
-0.46668354,0.069129646,0
-0.4277711,-0.0024222434,0
-0.46882156,-0.012511879,0
-0.48744866,0.034579962,0
-0.4308635,0.031267315,0
-0.42216966,0.039266318,0
-0.39939073,0.0024976432,0
-0.40168563,0.04095614,0
-0.4016946,0.036667377,0
-0.38196775,0.060985565,0
-0.43051958,0.031191975,0
-0.3842758,-0.016586065,0
-0.38127762,0.0013726056,0
-0.3746027,0.028436065,0
-0.43339363,-0.042243004,0
-0.4321111,-0.0032099485,0
-0.41025868,0.0048886836,0
-0.43379262,-0.011342078,0
-0.4081731,-0.07461262,0
-0.4105232,-0.018860012,0
-0.4845446,0.015151262,0
-0.39642444,-0.064900845,0
-0.4452671,0.032034487,0
-0.44332543,-0.012578428,0
-0.44230497,0.048460692,0
-0.41064906,0.0076485574,0
-0.38266462,-0.049669117,0
-0.42925006,0.033980697,0
-0.40538213,0.022358209,0
-0.4563532,0.016506046,0
-0.45227683,-0.011235356,0
-0.3898868,-0.10006407,0
-0.48744676,-0.036261827,0
-0.49759683,0.023744464,0
-0.41591498,-0.07521817,0
-0.4594423,-0.030351758,0
-0.40490213,-0.03728372,0
-0.4486436,-0.0396173,0
-0.35442838,0.016936451,0
-0.37534496,-0.016752392,0
-0.41098177,0.01691097,0
-0.4181517,0.006000817,0
-0.48408148,0.0030369759,0
-0.4630256,5.6296587e-05,0
-0.45081794,0.036486536,0
-0.442445,0.061894655,0
-0.43911842,0.036641687,0
-0.46021894,0.067628175,0
-0.4539627,0.017802924,0
-0.43212602,-0.004283309,0
-0.41942742,0.037424654,0
-0.4609857,0.029606968,0
-0.455855,-0.005538106,0
-0.4616528,0.0036996603,0
-0.4564169,0.016563058,0
-0.44461992,0.016483217,0
-0.4385369,0.027840525,0
-0.39001223,-0.01548481,0
-0.43809414,0.041325897,0
-0.41672447,-0.0005736351,0
-0.45493266,0.051853687,0
-0.40076274,0.037855595,0
-0.38592273,-0.022138804,0
-0.43413344,0.051913857,0
-0.41888142,0.037685275,0
-0.41474888,0.018794298,0
-0.43431616,-0.00804466,0
-0.4491916,0.027917385,0
-0.4249507,-0.0025857687,0
-0.42235583,-0.030146629,0
-0.50032645,0.07579893,0
-0.46559766,0.050386608,0
-0.48360017,-0.033025414,0
-0.5025783,0.028542966,0
-0.4625534,0.084071904,0
-0.41089734,-0.033029884,0
-0.41925958,-0.011422813,0
-0.43378043,0.03330329,0
-0.43041518,-0.033444226,0
-0.4220076,-0.027834803,0
-0.42981443,-0.034050316,0
-0.4222183,-0.045975924,0
-0.4298055,-0.057952076,0
-0.437777,-0.04028389,0
-0.44150603,-0.011446357,0
-0.43943068,-0.06628534,0
-0.410462,-0.06390175,0
-0.40318924,0.040984243,0
-0.4147636,0.047494233,0
-0.44192812,-0.00018686056,0
-0.39662722,0.0010259151,0
-0.4413542,-0.03790602,0
-0.39938504,0.018621117,0
-0.415427,-0.06288412,0
-0.44972932,0.021639258,0
-0.42962274,0.050343394,0
-0.46180966,0.037689447,0
-0.4649594,-0.0008441508,0
-0.52297544,-0.034167588,2
-0.52596503,-0.02044046,2
-0.46151146,0.017795324,0
-0.47549835,0.019584268,0
-0.49561074,-0.054537117,0
-0.42169446,0.001751095,0
-0.50345534,-0.03957978,2
-0.4302655,-0.024845332,0
-0.4429404,-0.10195291,0
-0.51135176,-0.080724716,2
-0.45300642,0.030565798,0
-0.44065112,-0.027512342,0
-0.4455335,-0.016290665,0
-0.44346607,-0.061857373,0
-0.44079834,-0.019390225,0
-0.46400425,-0.063542515,0
-0.4302131,-0.019105375,0
-0.46919623,-0.00022378564,0
-0.44418153,-0.05069202,0
-0.42280537,-0.06674576,0
-0.4427822,0.0055023134,0
-0.37351203,-0.04214868,0
-0.4459802,-0.06976688,0
-0.42086038,0.008310497,0
-0.44655517,0.018988907,0
-0.4827554,-0.03871721,0
-0.44250295,-0.016994357,0
-0.42531306,-0.0037788749,0
-0.43105978,0.050935984,0
-0.38884667,-0.015360296,0
-0.40543848,0.014961958,0
-0.44546518,0.00117293,0
-0.4793271,-0.028119475,0
-0.42166573,-0.015823513,0
-0.48771617,-0.022027016,0
-0.4880102,-0.08035523,0
-0.4105254,-0.0041811466,0
-0.46459368,0.045731157,0
-0.47160766,-0.029927224,0
-0.40323752,-0.06750941,0
-0.4624119,-0.122659445,0
-0.454761,-0.05624953,0
-0.47659144,-0.015553862,0
-0.46457657,-0.028089881,0
-0.42282096,0.0076208115,0
-0.46616945,-0.018506885,0
-0.44788146,-0.022159815,0
-0.45898387,-0.013080299,0
-0.44878653,-0.007843852,0
-0.38444063,-0.0043365657,0
-0.45834842,-0.000823617,0
-0.45954356,0.030600399,0
-0.45498013,0.030751854,0
-0.49274674,0.010484338,0
-0.45095614,0.023856938,0
-0.4085812,0.019842684,0
-0.49466482,-0.069422126,0
-0.44056097,0.012317866,0
-0.4692302,-0.01643312,0
-0.48067483,0.0010699034,0
-0.40151957,-0.08568823,0
-0.41340235,-0.06115198,0
-0.4601998,-0.113806814,0
-0.46986493,-0.11609188,0
-0.46411774,-0.0729928,0
-0.45839837,-0.038738996,0
-0.4735482,0.05898133,0
-0.42363587,-0.028285772,0
-0.4433192,0.016246438,0
-0.47633305,0.059172153,0
-0.5235685,-0.00066185,0
-0.45987645,0.0028905869,0
-0.49835387,-0.02566126,0
-0.4671364,-0.03554082,0
-0.46630535,-0.025568545,0
-0.45609137,-0.04368645,0
-0.44777384,0.02136907,0
-0.45907912,-0.0002683401,0
-0.45893523,-0.002650082,0
-0.45706087,-0.01221174,0
-0.43109936,0.033792436,0
-0.4803641,0.042841583,0
-0.44630313,0.019906431,0
-0.44323292,0.03801027,0
-0.45691657,0.04975298,0
-0.44503403,0.036831707,0
-0.48352906,-0.0023866296,0
-0.45052007,0.01821348,0
-0.45317885,0.019531786,0
-0.45887205,0.02112186,0
-0.44375372,-0.0013925135,0
-0.4354621,0.038169265,0
-0.49743977,0.020372778,0
-0.45569265,-0.007630557,0
-0.45991936,-0.027689785,0
-0.5046333,0.043588966,0
-0.4665136,0.0025530457,0
-0.44311598,-0.005425662,0
-0.49485108,0.079158604,0
-0.45806095,0.016652316,0
-0.46961513,0.06865063,0
-0.4755297,0.055274814,0
-0.4718133,0.077284425,0
-0.43634275,0.019828737,0
-0.42477775,0.006834388,0
-0.48090747,-0.0098211765,0
-0.43260312,0.019646585,0
-0.50323516,-0.0008235872,0
-0.38859305,0.021880299,0
-0.4232123,-0.018559128,0
-0.45830974,0.015021265,0
-0.39647055,0.023010045,0
-0.46037665,0.0356355,0
-0.45064583,0.0363186,0
-0.46370265,0.0077033043,0
-0.4150446,0.03645724,0
-0.42749122,0.012990475,0
-0.4733015,0.039257526,0
-0.4360573,0.018580407,0
-0.46763322,-0.0048983395,0
-0.3937987,-0.015895605,0
-0.4060874,0.005419314,0
-0.43429142,0.006000668,0
-0.42658004,0.011835724,0
-0.41708058,0.033551216,0
-0.40593866,-0.02372849,0
-0.4177412,0.058701158,0
-0.4721792,0.075502545,0
-0.42467606,-0.04246056,0
-0.4249909,0.033080965,0
-0.42529553,0.014952838,0
-0.46616355,-0.017487168,0
-0.4300961,-0.064927936,0
-0.40877122,0.00319162,0
-0.41891974,0.03423363,0
-0.41770533,0.034171432,0
-0.39765647,0.010100514,0
-0.3891395,0.08491391,0
-0.38662598,-0.022736788,0
-0.43785867,-0.03719917,0
-0.37360463,-0.01222989,0
-0.39986128,-0.021929711,0
-0.35853097,0.06363869,0
-0.3773262,0.025359869,0
-0.41113958,0.040631473,0
-0.4026918,0.035695046,0
-0.41695377,0.02498132,0
-0.42646974,0.05831206,0
-0.42812127,0.030178398,0
-0.426009,0.059049577,0
-0.45704067,0.089357704,0
-0.3987439,0.055288553,0
-0.40673277,0.010408789,0
-0.43749395,0.018575996,0
-0.4080355,0.037640005,0
-0.43715134,0.010813713,0
-0.4083418,0.013452113,0
-0.46688244,0.10102391,6
-0.39708385,0.049818486,0
-0.4327049,-0.0129697025,0
-0.4194752,0.00920853,0
-0.3673281,0.070877045,0
-0.38459134,-0.028322756,0
-0.35989037,0.021064132,0
-0.47414884,0.080117494,0
-0.40872654,0.054831833,0
-0.45763576,-0.019587964,0
-0.4475769,0.022750378,0
-0.5206539,0.05192116,0
-0.4931449,0.06302196,0
-0.4257468,0.053536862,0
-0.44071007,0.04337439,0
-0.46289477,0.0012385547,0
-0.46720287,0.038796306,0
-0.40920743,0.047991186,0
-0.42117146,0.03237915,0
-0.39400527,0.023644865,0
-0.40238002,0.06272596,0
-0.46756974,0.08854398,0
-0.4527845,0.07701439,0
-0.4389447,-0.020317078,0
-0.41313842,0.029232591,0
-0.4845924,0.082960755,0
-0.48149922,0.042577475,0
-0.49475965,0.10707995,0
-0.47966108,0.07243183,0
-0.49329486,-0.020674676,0
-0.49537292,0.09180018,0
-0.43647966,0.0885582,0
-0.5196393,0.021454483,0
-0.46900764,0.09302002,0
-0.46679595,0.061026156,0
-0.45887175,0.07837409,0
-0.43384,0.06934881,0
-0.40670413,0.050043017,0
-0.40203696,0.041175902,0
-0.4190952,0.06544182,0
-0.40740308,0.06793338,0
-0.46410438,0.08613798,0
-0.388365,0.047095627,0
-0.46933404,0.074656844,0
-0.4056689,0.032581925,0
-0.42328992,0.037716985,0
-0.43972412,0.06471458,0
-0.4320639,0.012039006,0
-0.44785202,0.036121696,0
-0.41176566,0.05851674,0
-0.39697674,0.02971375,0
-0.4114422,0.019875288,0
-0.46639064,0.06997484,0
-0.36404902,0.06506774,0
-0.4007928,0.0027700067,0
-0.4201027,0.027919114,0
-0.42783335,0.06725404,0
-0.43886426,0.11067355,0
-0.4314454,0.07024479,0
-0.3547855,0.016908437,0
-0.42234117,0.1170772,6
-0.3804455,0.04365769,0
-0.34812668,-0.0032342374,0
-0.38305593,0.05230835,0
-0.40152326,0.10796109,0
-0.39049464,0.017639518,0
-0.3676082,0.0186854,0
-0.38586673,0.09838712,0
-0.38900176,0.050687194,0
-0.4055505,0.10973364,0
-0.44941708,0.10554376,0
-0.3937049,0.045960903,0
-0.41002703,0.10065141,0
-0.41978678,0.09104437,0
-0.41464636,0.071971804,0
-0.39758766,0.1098662,0
-0.39029393,0.108404666,0
-0.3670305,0.053124398,0
-0.39235997,0.065699965,0
-0.38769874,0.08058056,0
-0.3665349,0.023494959,0
-0.39256072,0.031496257,0
-0.39523724,0.04557714,0
-0.38794923,0.09883687,0
-0.4195406,0.09003651,0
-0.37916213,0.07946646,0
-0.3085701,-0.0075933635,0
-0.39066333,0.079590976,0
-0.39588737,0.06982517,0
-0.3879585,0.02887842,0
-0.4541975,0.05778286,0
-0.39609414,0.07549691,0
-0.40533236,-0.01043281,0
-0.41543946,0.024022967,0
-0.42714715,0.05349219,0
-0.32664794,-0.013793796,0
-0.4478915,0.031424284,0
-0.39343244,0.027576119,0
-0.35011008,-0.00040259957,0
-0.4154744,0.041868567,0
-0.3949563,-0.06026417,0
-0.39780855,0.03917423,0
-0.38050032,0.03395772,0
-0.43701315,0.049787283,0
-0.3720682,0.09480327,0
-0.3958807,0.042481035,0
-0.3918689,0.02208212,0
-0.3854634,0.023803145,0
-0.42554617,0.06476501,0
-0.35930538,-0.032368153,0
-0.46221295,0.05881399,0
-0.39359364,-0.019322902,0
-0.35317674,0.0025200844,0
-0.40142548,0.039411157,0
-0.39505562,0.037268728,0
-0.39241076,0.052993894,0
-0.39159814,0.02625069,0
-0.45768464,0.084692985,0
-0.38315326,0.026566684,0
-0.33734813,-0.04521531,0
-0.43821985,0.024809271,0
-0.4270145,0.031215131,0
-0.39234388,0.03193596,0
-0.38302213,0.030618489,0
-0.37971026,0.0037849545,0
-0.31645754,-0.019130528,0
-0.36416483,0.06584141,0
-0.40621793,0.103535265,0
-0.38005075,0.06055954,0
-0.4216646,0.082630664,0
-0.40106502,0.041596025,0
-0.39781547,0.00998497,0
-0.35499024,0.014519364,0
-0.39033577,0.0029557645,0
-0.3902187,0.06323835,0
-0.3576534,-0.011942983,0
-0.41542065,0.031160533,0
-0.3291256,0.028868228,0
-0.33441237,-0.03862083,0
-0.37063098,0.030656457,0
-0.3525766,0.044220418,0
-0.3651462,0.08988547,0
-0.38194746,0.050801456,0
-0.36162224,0.023412347,0
-0.3776039,0.015631288,0
-0.3780019,0.035709232,0
-0.34999117,0.07384166,0
-0.3709147,0.06403527,0
-0.34986943,-0.0028517246,0
-0.39323464,0.04826066,0
-0.3546524,0.011928409,0
-0.3756058,0.039537728,0
-0.29382324,0.038080752,0
-0.34757206,0.021710902,0
-0.41140935,0.05094865,0
-0.3561941,0.04570958,0
-0.39348093,0.028624058,0
-0.3257859,0.10826057,0
-0.33934072,0.08709383,0
-0.31783515,0.009260714,0
-0.29921487,0.029334247,0
-0.30932665,0.08063263,0
-0.32123336,0.065556675,0
-0.29068062,0.014428765,0
-0.3932551,0.070922494,0
-0.3647245,0.013338149,0
-0.3232552,0.029668748,0
-0.3281061,0.10010964,0
-0.2995244,-0.030853778,0
-0.31669933,0.10676089,0
-0.3024433,0.086758465,0
-0.3731626,0.1252509,0
-0.27082628,0.14393584,0
-0.23366946,0.073836684,0
-0.22616261,0.12083414,0
-0.22158131,0.008207917,0
-0.26889035,0.02851829,0
-0.16645187,-0.011463404,0
-0.20194875,0.048071265,0
-0.21877813,-0.06306869,0
-0.16013092,0.07077289,0
-0.23104388,0.03555298,0
-0.3471426,0.015323043,0
-0.31114584,0.019601345,0
-0.29412052,0.028312802,0
-0.2958835,-0.056368858,0
-0.36551094,0.020448625,0
-0.36623752,0.072794676,0
-0.28475028,-0.02265194,0
-0.42011613,0.09513202,0
-0.35459515,0.07013315,0
-0.38749078,0.119938746,0
-0.40884504,0.09239563,0
-0.3956218,0.17376807,6
-0.36846307,0.05978349,0
-0.34706467,0.06689075,0
-0.33635885,0.069744885,0
-0.33774891,0.07794714,0
-0.354567,0.056593746,0
-0.28018013,0.02474469,0
-0.28445354,0.11508939,0
-0.2144579,-0.011471808,0
-0.26662958,0.11812323,0
-0.1912828,-0.022967815,0
-0.16948488,0.17263673,0
-0.15150145,-0.09160814,0
-0.17071956,-0.07611969,0
-0.12567736,-0.056449622,0
-0.19831,0.17603616,0
-0.089348406,-0.124235064,0
-0.091897696,-0.09485254,0
-0.18588674,-0.10151303,0
-0.07451609,-0.08820924,0
-0.15077603,-0.14039671,0
-0.12828809,-0.090130955,0
-0.23557845,-0.034056336,0
-0.13191463,-0.1130217,0
-0.24595857,0.032863736,0
-0.21664128,-0.050293863,0
-0.28629753,0.12970397,0
-0.23917603,-0.00540334,0
-0.28539875,0.12880574,0
-0.3054058,0.13672523,0
-0.3029605,0.06927806,0
-0.32625213,0.124064416,0
-0.2517676,0.06898904,0
-0.24070954,0.113058835,0
-0.28274292,0.031775117,0
-0.25361302,0.062933385,0
-0.362632,0.12954319,0
-0.29624373,0.05486217,0
-0.3131245,0.038047284,0
-0.3079615,0.057492465,0
