Valence,Arousal,Expression
-0.34837973,0.025149882,0
-0.19510655,0.26304886,0
-0.4221731,0.023373693,0
-0.40023854,0.052241176,0
-0.3991275,0.042447656,0
-0.38885295,0.059354395,0
-0.39020643,0.045455694,0
-0.40606493,0.025397569,0
-0.36303082,0.012234718,0
-0.37695354,0.04825315,0
-0.37139907,0.025057107,0
-0.32470366,0.001056701,0
-0.39920738,0.041288257,0
-0.37242153,0.010770947,0
-0.37583408,-0.021636575,0
-0.46263972,0.05671066,0
-0.40927437,0.01775983,0
-0.41414014,0.027744949,0
-0.39897177,0.061312556,0
-0.39959192,0.03434989,0
-0.39883468,0.05680108,0
-0.36538628,0.051319897,0
-0.41858333,0.051951826,0
-0.4659517,0.040241152,0
-0.39646178,0.054694682,0
-0.3974655,0.047930866,0
-0.385966,0.023027837,0
-0.37090334,0.027834147,0
-0.4165971,0.046283334,0
-0.4088702,0.062492907,0
-0.3954096,0.026049733,0
-0.36538216,0.038469583,0
-0.4457185,0.093152195,0
-0.44028288,0.086967975,0
-0.44203842,0.07802582,0
-0.38922948,0.053628266,0
-0.36734763,-0.0046773553,0
-0.40879464,0.035640985,0
-0.40064958,0.0012990534,0
-0.35795382,0.029501736,0
-0.41181496,0.045874834,0
-0.46063682,0.08701891,0
-0.41324407,0.058104187,0
-0.404654,0.04002738,0
-0.37303293,0.053021133,0
-0.36853018,0.06116864,0
-0.3492179,0.014100909,0
-0.39534086,0.035616964,0
-0.36050007,0.036996305,0
-0.4209042,0.07994491,0
-0.38446417,0.028949767,0
-0.37702248,0.055183947,0
-0.3889015,0.053148776,0
-0.36025617,0.08862361,0
-0.3260505,0.029298365,0
-0.3561885,0.022332191,0
-0.2933428,-0.03698632,0
-0.37979838,0.014209241,0
-0.33980426,-0.009151638,0
-0.37111434,-0.018200368,0
-0.3988121,0.0014929771,0
-0.4667448,0.042352557,0
-0.35773194,0.038564414,0
-0.42908928,0.0527364,0
-0.34694195,-0.010716051,0
-0.343159,0.034545124,0
-0.35958445,0.032516867,0
-0.36059895,0.020855516,0
-0.31940216,0.026825994,0
-0.39102823,0.06399697,0
-0.37628707,0.026710719,0
-0.37068754,0.028563797,0
-0.40254894,0.03281957,0
-0.39350632,0.030251682,0
-0.38543066,0.015827745,0
-0.46485022,0.07957515,0
-0.39593014,0.07864848,0
-0.3887416,0.06559363,0
-0.36037853,0.060501516,0
-0.410956,0.07516986,0
-0.3439843,0.014071196,0
-0.34222266,0.029535472,0
-0.36335427,0.04821542,0
-0.32797384,0.09359056,0
-0.37794206,0.0599609,0
-0.2943794,0.012800187,0
-0.34420428,0.008265108,0
-0.38108808,0.07165104,0
-0.35390222,0.05360675,0
-0.38141164,0.088502705,0
-0.34920555,0.07442424,0
-0.30598372,0.058860302,0
-0.3409045,0.043388844,0
-0.3375005,0.03806132,0
-0.34514454,0.00753808,0
-0.3020541,-0.00033211708,0
-0.3299114,0.010134578,0
-0.31924602,0.01721698,0
-0.2642682,0.009753674,0
-0.27476087,0.0033648014,0
-0.31472963,0.062103152,0
-0.27110863,0.006824732,0
-0.29955217,-0.008702874,0
-0.2638859,-0.020965993,0
-0.32479322,0.055790633,0
-0.25214437,-0.004576504,0
-0.33072641,0.07608226,0
-0.3346409,0.063292265,0
-0.2859406,0.0132033825,0
-0.2243624,0.014534414,0
-0.25870398,0.026635915,0
-0.34107736,0.03887391,0
-0.2816089,-0.001142621,0
-0.24417594,0.09291431,0
-0.25280678,0.027505428,0
-0.23976049,0.09501892,0
-0.23590502,0.010747701,0
-0.3041437,0.025273114,0
-0.22385529,0.04698986,0
-0.27915677,-0.06431562,0
-0.3181498,0.05568385,0
-0.32129672,0.105885684,0
-0.35031956,0.07773471,0
-0.3501327,0.16904344,0
-0.35525092,0.013034046,0
-0.3423873,0.029629707,0
-0.38491163,0.015035838,0
-0.3892083,0.04601249,0
-0.37262988,-0.0131289065,0
-0.38044974,0.024950892,0
-0.3760326,-0.0114263,0
-0.3835058,-0.030359656,0
-0.3958454,0.05389294,0
-0.3817463,0.077169746,0
-0.39002368,0.045273185,0
-0.35439977,0.0022591949,0
-0.39337385,0.024782866,0
-0.41110057,-0.04177901,0
