Valence,Arousal,Expression
-0.021629635,0.2151599,0
-0.19510657,0.26304886,0
-0.023428638,0.26068512,0
-0.039709475,0.21431494,0
0.06632638,0.2857388,0
0.038601644,0.2586263,0
-0.21853265,0.0040005147,0
-0.008425165,0.22381124,0
0.020170178,0.30240574,0
-0.028119806,0.23068967,0
0.022012936,0.25404358,0
-0.06110472,0.2588818,0
-0.0493061,0.32773578,0
-0.014028717,0.3021067,0
0.027311204,0.30685055,0
-0.016241949,0.29016024,0
0.009216618,0.3010869,0
-0.027237978,0.2936236,0
-0.02490351,0.23698151,0
-0.031977136,0.22146462,0
-0.08307043,0.22290097,0
-0.020581264,0.26175383,0
-0.02653839,0.22680026,0
0.014798963,0.26316437,0
0.1019385,0.2647595,0
0.076495804,0.29013342,0
-0.02800176,0.2178472,0
-0.055453453,0.2819692,0
-0.024386559,0.3155725,0
-0.016130228,0.2376507,0
-0.019082118,0.23328492,0
-0.030241955,0.10752463,0
0.037874766,0.17693646,0
-0.002823975,0.24505207,0
0.06229487,0.28859758,0
-0.0072741136,0.22073059,0
0.01687182,0.2720945,0
-0.0010940023,0.2640968,0
-0.016863633,0.26324883,0
-0.010065153,0.28700837,0
-0.01118131,0.2578169,0
0.035491586,0.31552008,0
0.046052556,0.25906792,0
-0.0065329894,0.2701826,0
0.09516674,0.20197877,0
0.012510186,0.3034544,0
0.03518161,0.28831595,0
-0.0021546632,0.26350012,0
-0.0011021756,0.27241546,0
-0.04548021,0.27238134,0
-0.006562855,0.22832395,0
0.01000632,0.25602868,0
0.11195493,0.24091299,0
0.0075785704,0.19183327,0
0.12677072,0.2961166,0
0.06427043,0.17126767,0
0.08677364,0.15332718,0
0.04232297,0.22775495,0
0.07946291,0.15455523,0
0.022281988,0.26310843,0
-0.009795684,0.2831476,0
0.031617474,0.13198902,0
-0.08417973,0.17131452,0
-0.09137499,0.15332806,0
-0.09216353,0.25372273,0
-0.043434557,0.22457892,0
-0.10233173,0.30416632,0
-0.09314218,0.27812952,0
-0.038396243,0.2771628,0
-0.07356551,0.27022102,0
0.009120822,0.30603772,0
-0.092261195,0.23639406,0
-0.05217861,0.2952001,0
-0.010630455,0.33956861,0
-0.027386855,0.29163188,0
-0.022504631,0.28904685,0
-0.10179943,0.4051767,0
-0.028895553,0.35043454,0
-0.047234032,0.32787424,0
-0.022315573,0.2866661,0
-0.12149474,0.32656005,0
-0.06481905,0.38383347,0
-0.016312607,0.35569224,0
0.0019288026,0.33169574,0
-0.048851322,0.3635007,0
-0.09187126,0.38720563,0
-0.015654538,0.2591666,0
-0.027059663,0.32551572,0
-0.029637594,0.2752729,0
-0.09759441,0.25009036,0
-0.060330067,0.23739535,0
-0.06493345,0.25217754,0
-0.037558723,0.24949792,0
-0.07206261,0.2407361,0
0.0019414127,0.33835202,0
0.012774292,0.26368973,0
-0.012428645,0.23975356,0
0.007517267,0.32313406,0
-0.05371545,0.2665403,0
-0.0292237,0.19263346,0
-0.0665012,0.34845737,0
-0.043002766,0.30201703,0
-0.09857626,0.31904483,0
-0.06630999,0.3891866,0
-0.035836782,0.37786916,0
-0.081383914,0.2731228,0
0.049777083,0.20668657,0
-0.03532106,0.3651772,0
-0.085693836,0.3142354,0
-0.11250658,0.37303212,0
0.020436645,0.3386132,0
-0.011893131,0.3568476,0
0.032376222,0.32202566,0
0.01116607,0.38747346,0
-0.111608,0.38988125,0
-0.11223917,0.32908395,0
-0.094859034,0.31647292,0
-0.084033996,0.37791353,0
-0.114949554,0.41570932,5
0.020836465,0.33640188,0
-0.04285035,0.33176595,0
-0.08916095,0.3314893,0
-0.027226929,0.26937488,0
-0.07824589,0.30978176,0
-0.1657033,0.44098487,0
-0.032918002,0.20309122,0
-0.096873,0.385851,0
-0.16919957,0.3031057,0
-0.04297779,0.20649546,0
-0.0114407465,0.26328498,0
-0.038921345,0.22460675,0
-0.07496846,0.3951139,0
-0.16543959,0.34820926,0
-0.06706144,0.3553379,0
0.0060953274,0.22334136,0
-0.15565896,0.4237924,5
-0.011482209,0.2613264,0
-0.10598853,0.34396842,0
-0.05491812,0.38284323,0
-0.01978194,0.38187048,0
-0.19244142,0.45228642,5
-0.15575436,0.41150004,0
-0.14875495,0.43673947,0
-0.115340576,0.4123218,0
-0.041715812,0.3242741,0
-0.1132828,0.44294745,0
-0.08131352,0.41104758,0
-0.089130655,0.39877027,0
-0.014776189,0.28170058,0
-0.118674606,0.40436015,0
-0.054004077,0.18609147,0
-0.021769632,0.24747095,0
-0.117074996,0.3620759,0
-0.19180086,0.3919869,5
-0.06265494,0.40131408,0
-0.020982992,0.22105855,0
-0.11236356,0.3376461,0
-0.10966702,0.31586814,0
-0.035855073,0.37568712,0
-0.10809527,0.28274482,0
-0.047875088,0.38065413,0
-0.057859924,0.37377083,0
-0.06750199,0.4378854,0
-0.058099408,0.4199288,0
-0.03975823,0.40868562,0
-0.05397636,0.39310348,0
-0.034101117,0.33793557,0
-0.027325358,0.43853447,3
-0.06943011,0.41623926,0
-0.058140326,0.41984236,0
0.023770168,0.40159133,0
-0.047009666,0.36726165,0
-0.037573036,0.3969167,0
-0.01257341,0.3988386,0
-0.029440034,0.39402786,0
0.015383821,0.40558776,0
-0.0552517,0.3972611,0
-0.058942173,0.35468602,0
-0.066838354,0.44736013,3
-0.043869954,0.35603634,0
-0.018857189,0.35285974,0
-0.053309333,0.42906857,5
-0.08267349,0.3543519,0
-0.040327672,0.3345211,0
-0.038734253,0.2941564,0
-0.028237488,0.37150848,0
-0.048010264,0.38934064,0
0.020979814,0.36240476,0
-0.046691645,0.3260351,0
-0.02806374,0.30288318,0
-0.1141351,0.34448195,0
-0.09298183,0.42107424,0
-0.10771608,0.32865304,0
-0.061952446,0.34384862,0
-0.013252653,0.26635453,0
-0.03242844,0.3086459,0
-0.06586,0.3606327,0
-0.029130224,0.25068852,0
-0.0040333606,0.35752696,0
-0.025945935,0.36859134,0
-0.017426398,0.24226607,0
-0.03640144,0.33564922,0
-0.04233918,0.21325758,0
-0.09802884,0.36652237,0
-0.2209368,0.27216965,0
0.015655067,0.40354216,0
-0.013563812,0.2473408,0
-0.07470822,0.24766156,0
-0.06862499,0.248696,0
0.022886652,0.25124994,0
-0.096840814,0.4113883,3
-0.09096083,0.39306897,0
-0.121013835,0.29108328,0
-0.06588681,0.3477556,0
-0.1487911,0.27796695,0
-0.15322047,0.30221352,0
-0.08470689,0.38221833,0
-0.09192206,0.40490094,0
0.011511944,0.42992806,3
-0.041874576,0.40976644,0
-0.025898833,0.40519032,0
-0.14204118,0.34775013,0
-0.07522887,0.44676498,5
-0.08826098,0.35275614,0
-0.058511052,0.33074522,0
-0.07110086,0.37058395,0
-0.16094063,0.3496637,0
-0.108296245,0.36850375,0
-0.037365798,0.39867693,0
-0.08474018,0.4106395,0
0.005146846,0.28382146,0
-0.12441008,0.31379932,0
-0.024710614,0.35086888,0
-0.049693238,0.3555761,0
-0.03119975,0.34137815,0
-0.039528374,0.3654439,0
0.043597803,0.37051654,0
-0.039997865,0.43355265,0
-0.009254392,0.3641478,0
0.019678708,0.39552614,0
-0.0016536675,0.40121973,0
-0.0681012,0.3710474,0
0.0014025718,0.33127576,0
-0.022476707,0.4014547,0
-0.090333536,0.43409824,0
-0.03942347,0.40328503,0
-0.022771034,0.39768994,0
-0.08461775,0.3829894,0
-0.07291716,0.45421627,3
-0.040160898,0.45716602,3
-0.029327799,0.44142464,3
0.0013883561,0.4207762,0
0.032287873,0.3894343,0
-0.026846547,0.34131974,0
0.03430709,0.35866827,0
-0.04900909,0.43284574,3
-0.028385837,0.41608468,3
-0.018155817,0.39547265,0
-0.060153488,0.37268102,0
-0.027326938,0.33765447,0
-0.0305834,0.3580904,0
0.0019572452,0.36409268,0
-0.0011613816,0.39187294,0
0.017173856,0.37667608,0
-0.024084423,0.40706837,0
0.0023778304,0.39750755,0
0.0076383315,0.38428172,0
0.010846272,0.35646865,0
0.0003645718,0.35134646,0
0.03946526,0.37817466,0
-0.046597,0.39475837,0
0.031025685,0.40183896,0
-0.04923166,0.41681412,0
0.040906854,0.35659036,0
-0.018774658,0.40817145,0
-0.016524028,0.349555,0
-0.07222314,0.4255246,3
-0.029088315,0.40712258,0
0.010413166,0.37768796,0
-0.049435604,0.3812325,0
-0.027574126,0.3564818,0
-0.04408859,0.44984528,3
-0.07273696,0.39962846,0
-0.031757403,0.4276523,0
-0.047177475,0.39589548,0
0.0033861995,0.30050355,0
0.054575715,0.33416188,0
-0.14443535,0.39656428,0
-0.02784207,0.3569942,0
-0.011094868,0.3172295,0
-0.04468951,0.34886655,0
-0.014255855,0.3455769,0
-0.043626044,0.41331375,0
-0.050701264,0.39797902,0
-0.081356615,0.3922078,0
-0.023965266,0.4235227,3
-0.06557232,0.3313889,0
-0.10671361,0.38751057,0
-0.03753977,0.39170498,0
0.005106453,0.31672078,0
0.05170492,0.33096424,0
0.052658033,0.3269043,0
-0.03845563,0.30846202,0
0.009480324,0.36443016,0
-0.046943206,0.34946254,0
0.016945466,0.34312382,0
-0.0018181689,0.366116,0
-0.019366685,0.38041615,0
-0.060513053,0.37681073,0
-0.026391823,0.4055429,3
0.0145948455,0.444573,3
-0.07075034,0.37338284,0
-0.14910913,0.4170034,0
-0.09255952,0.35929868,0
-0.112820074,0.3566137,0
-0.056664567,0.35751212,0
-0.05043837,0.27017558,0
-0.072073475,0.3210636,0
-0.0057796016,0.23279686,0
-0.031302128,0.19190086,0
-0.09181166,0.13215005,0
-0.057886835,0.1340343,0
-0.053093504,0.20574053,0
-0.040578354,0.1598517,0
-0.009023078,0.2536723,0
-0.029060308,0.25838798,0
0.021378437,0.26838043,0
-0.08863069,0.16106671,0
0.06261452,0.18379529,0
0.032941155,0.2314075,0
-0.029018138,0.23899989,0
0.024030723,0.13306507,0
0.037483647,0.26316696,0
-0.04173443,0.24593937,0
-0.025784645,0.27839428,0
-0.032266866,0.27088258,0
-0.037083197,0.11754355,0
-0.084452644,0.13437495,0
-0.083379894,0.27201986,0
-0.054032464,0.27232558,0
-0.1312945,0.21701036,0
-0.12327361,0.24400806,0
-0.004606243,0.30890033,0
0.007455781,0.21436872,0
-0.07461017,0.22935796,0
-0.036476392,0.26552647,0
-0.022860486,0.1989455,0
-0.023059595,0.2173482,0
0.028640032,0.24897021,0
0.11757727,0.28506523,0
0.10031602,0.29480854,0
0.03692635,0.26552868,0
-0.048941854,0.2194888,0
0.07498619,0.19327222,0
-0.005299542,0.19950174,0
0.024981935,0.23897488,0
-0.05890173,0.31300715,0
