Valence,Arousal,Expression
-0.22759283,0.033116877,0
-0.24570313,0.031299412,0
-0.30725855,0.019567668,0
-0.27415234,0.0070959628,0
-0.23487774,0.030567884,0
-0.30533367,-0.002597779,0
-0.23757923,0.02355197,0
-0.26014042,0.005450964,0
-0.31521332,0.020112067,0
-0.2166771,-0.011929244,0
-0.2493211,0.043863475,0
-0.25300553,-0.004205197,0
-0.20153657,-0.030904353,0
-0.28605852,0.035485446,0
-0.1922265,-0.016010165,0
-0.18958487,0.025820643,0
-0.22048876,0.037362546,0
-0.21599725,0.031319022,0
-0.26023188,0.012366861,0
-0.27375475,0.042863518,0
-0.28824756,0.009190708,0
-0.26631466,0.006575197,0
-0.29778928,0.062061608,0
-0.31144682,0.012955725,0
-0.33706862,0.067976505,0
-0.28421962,0.050353974,0
-0.25736552,0.02896589,0
-0.2976894,0.01167655,0
-0.2630973,-0.00901553,0
-0.29698196,0.0036693811,0
-0.2897522,0.03951159,0
-0.305441,0.023276567,0
-0.30737337,0.025268912,0
-0.25644886,0.03899595,0
-0.32940423,0.024636924,0
-0.31252024,0.0038245022,0
-0.31353813,0.020357579,0
-0.31501538,0.042775124,0
-0.2960599,-0.033834666,0
-0.32107905,-0.0018696487,0
-0.2724184,-0.018450081,0
-0.25232652,-0.02334866,0
-0.26090586,-0.047388613,0
-0.26266965,-0.055147022,0
-0.29151785,-0.07534787,0
-0.26086017,-0.06645051,0
-0.34938005,-0.111062974,0
-0.32971522,-0.05413145,0
-0.2868295,-0.09516871,0
-0.307029,-0.07560852,0
-0.30243838,-0.088915855,0
-0.26324967,-0.06865254,0
-0.2658616,-0.040892422,0
-0.30551466,-0.04936436,0
-0.2995044,-0.05229059,0
-0.30132133,-0.022325218,0
-0.2666415,-0.012781709,0
-0.3009803,0.0036768913,0
-0.26599807,-0.011452615,0
-0.29511562,-0.03869623,0
-0.162815,0.011038035,0
-0.18889302,-0.033274323,0
-0.30257282,0.0069918036,0
-0.23717058,0.0005540252,0
-0.27630487,0.021722198,0
-0.32383543,0.05036673,0
-0.25224504,-0.007594973,0
-0.25174874,0.017411023,0
-0.28477922,0.04779011,0
-0.27120742,0.041480303,0
-0.2611669,-0.026206166,0
-0.28525695,-0.001122117,0
-0.2814535,-0.053532004,0
-0.29037622,-0.031393856,0
-0.28490502,-0.085877895,0
-0.3038389,-0.07765347,0
-0.33233255,-0.061692566,0
-0.31826586,-0.066395134,0
-0.36614883,-0.11475256,0
-0.30761364,-0.06554675,0
-0.33758286,-0.09729457,0
-0.32272336,-0.07747975,0
-0.30748,-0.06462672,0
-0.30297408,-0.089373976,0
-0.31313416,-0.103551626,0
-0.2996811,-0.061197728,0
-0.33920732,-0.0683797,0
-0.30510697,-0.09723455,0
-0.31515515,-0.095572054,0
-0.33353156,-0.10190201,0
-0.31906125,-0.059256017,0
-0.31899172,-0.045066923,0
-0.2996072,-0.056047052,0
-0.31967196,-0.022080243,0
-0.28393203,-0.04821235,0
-0.2950153,-0.07537919,0
-0.2882547,0.013721287,0
-0.27493042,-0.031995773,0
-0.31462687,-0.05335486,0
-0.2820751,0.011145681,0
-0.274703,-0.0464814,0
-0.31866366,-0.048075676,0
-0.31433198,-0.06215802,0
-0.30168793,-0.012011379,0
-0.3016459,-0.08791441,0
-0.26023993,-0.06580952,0
-0.28537893,-0.08376464,0
-0.32069537,-0.050677508,0
-0.25796017,-0.021745354,0
-0.2519618,-0.048904806,0
-0.31282926,-0.098064035,0
-0.27989805,-0.05741623,0
-0.3045651,-0.080071,0
-0.28663072,-0.1271761,0
-0.3293228,-0.037598997,0
-0.30295655,-0.052146733,0
-0.32166848,-0.032836586,0
-0.31532046,-0.07785091,0
-0.29536235,-0.071005255,0
-0.35214543,-0.067391515,0
-0.31579086,-0.07459843,0
-0.33395773,-0.030394971,0
-0.27979004,-0.07728562,0
-0.2799448,-0.06849316,0
-0.2771116,-0.07988113,0
-0.2921128,-0.07814756,0
-0.31832355,-0.10184568,0
-0.30945957,-0.043994725,0
-0.35393023,-0.07392144,0
-0.35473827,-0.1123144,0
-0.40051046,-0.10376024,0
-0.36346737,-0.105375856,0
-0.37657794,-0.13998598,0
-0.38983938,-0.087690175,0
-0.3995452,-0.108575046,0
-0.3908613,-0.091924906,0
-0.39803007,-0.09888214,0
-0.3717045,-0.09763211,0
-0.42072865,-0.14570248,0
-0.46363422,-0.14625531,2
-0.3783809,-0.095742226,0
-0.4223036,-0.13854128,0
-0.36653855,-0.07151151,0
-0.40115675,-0.08934075,0
-0.37567848,-0.085452676,0
-0.3232653,-0.060257405,0
-0.32028946,-0.08911896,0
-0.37746224,-0.08696923,0
-0.31138256,-0.09928864,0
-0.32467958,-0.06458312,0
-0.29859713,-0.06882444,0
-0.25939128,-0.049000382,0
-0.2710167,-0.03941953,0
-0.3068744,-0.086321354,0
-0.31796035,-0.07937446,0
-0.3046204,-0.08569425,0
-0.29929554,-0.09236008,0
-0.3021409,-0.074356884,0
-0.3312982,-0.07051912,0
-0.2967334,-0.051197052,0
-0.32525143,-0.0944348,0
-0.34920886,-0.09306225,0
-0.32765415,-0.086452484,0
-0.28307217,-0.06940016,0
-0.33658642,-0.06091267,0
-0.2944438,-0.06732434,0
-0.3285693,-0.0793308,0
-0.32562593,-0.06408161,0
-0.29334626,-0.054683596,0
-0.29178903,-0.059865326,0
-0.29117778,-0.06791055,0
-0.2951137,-0.047351897,0
-0.3131192,-0.06403825,0
-0.3577341,-0.06807813,0
-0.28164724,-0.048847735,0
-0.30042535,-0.065748245,0
-0.29771796,-0.05399722,0
-0.32216907,-0.07113001,0
-0.30485132,-0.0889546,0
-0.2992683,-0.08092517,0
-0.30795375,-0.036014527,0
-0.32447666,-0.05752343,0
-0.3108159,-0.037156582,0
-0.28993008,-0.036212295,0
-0.29395226,-0.042537242,0
-0.30352786,-0.029217392,0
-0.26608765,-0.023815513,0
-0.28117892,-0.032495618,0
-0.28952232,-0.080191165,0
-0.28401524,-0.06825462,0
-0.32985082,-0.054979295,0
-0.32139784,-0.040799826,0
-0.28289405,-0.051719844,0
-0.33224192,-0.045399666,0
-0.29590955,-0.061839968,0
-0.30940652,-0.056500852,0
-0.29833466,-0.050472766,0
-0.31192112,-0.035280555,0
-0.29461804,-0.05450329,0
-0.28873137,-0.04537183,0
-0.3287056,-0.04308033,0
-0.31421,-0.042410254,0
-0.3118689,-0.060069203,0
-0.3413374,-0.055740148,0
-0.33423945,-0.045616478,0
-0.33335286,-0.090982735,0
-0.34657028,-0.037391633,0
-0.3437545,-0.046624184,0
-0.35303205,-0.03962952,0
-0.36077422,-0.062030464,0
-0.34482723,-0.051778257,0
-0.33947,-0.03492838,0
-0.3199458,-0.058758944,0
-0.3418431,-0.06341326,0
-0.3618541,-0.009404004,0
-0.3477148,-0.04825473,0
-0.34603336,-0.075017124,0
-0.3586018,-0.051365674,0
-0.32864392,-0.0017053187,0
-0.3282366,-0.03668949,0
-0.3780762,-0.030672759,0
-0.3837953,-0.028022856,0
-0.33389384,-0.03782469,0
-0.34571582,-0.0221757,0
-0.31829053,-0.052186936,0
-0.3221314,-0.048300564,0
-0.32540298,-0.053026974,0
-0.31881264,-0.015866578,0
-0.3405571,-0.044386476,0
-0.30318764,-0.05107218,0
-0.29481307,-0.068380475,0
-0.30325997,-0.04209301,0
-0.2660025,-0.071380645,0
-0.24809054,-0.043245018,0
-0.29577148,-0.031136096,0
-0.28209224,-0.009527206,0
-0.33374545,-0.09603259,0
-0.3092562,-0.06245953,0
-0.3231417,0.0034590662,0
-0.36823463,-0.0058048368,0
-0.3157047,-0.0041042864,0
-0.3136542,0.017085165,0
-0.29555663,-0.0068487227,0
-0.3085505,0.021169633,0
-0.27034354,-0.018947035,0
