Valence,Arousal,Expression
-0.14866236,0.3554283,7
-0.13314435,0.31618536,7
-0.1387057,0.31678766,7
-0.1787049,0.36352086,7
-0.18668136,0.36872607,7
-0.14738585,0.31982878,7
-0.18530858,0.36776897,7
-0.12621742,0.31870905,7
-0.16370058,0.36014646,7
-0.18628536,0.37000036,7
-0.20412439,0.37496305,7
-0.1830566,0.371319,7
-0.14098778,0.30454075,7
-0.14472483,0.3485149,7
-0.20471731,0.36429834,7
-0.19094001,0.3654634,7
-0.23038763,0.37904337,7
-0.19511065,0.36378902,7
-0.16411138,0.34280697,7
-0.17853418,0.36377665,7
-0.16913016,0.34008908,7
-0.17938201,0.34398052,7
-0.15635353,0.334119,7
-0.17959604,0.33173472,7
-0.21894985,0.3649208,7
-0.17515746,0.3443224,7
-0.10149443,0.286591,7
-0.15948355,0.33368078,7
-0.13536596,0.2808277,7
-0.12801383,0.30964738,7
-0.1384047,0.26759684,7
-0.12059525,0.28841633,7
-0.13194151,0.2533948,7
-0.15461124,0.27987832,7
-0.19371416,0.23897275,7
-0.17045575,0.24451075,7
-0.18054314,0.26033726,7
-0.19155258,0.23877144,7
-0.20999485,0.24386802,7
-0.1777013,0.22028315,7
-0.23529217,0.27274808,7
-0.15606765,0.25384235,7
-0.18646011,0.2492457,7
-0.21462354,0.25200245,7
-0.12033096,0.2625725,7
-0.13137506,0.26366842,7
-0.18142684,0.26985925,7
-0.14688349,0.2681473,7
-0.23191178,0.26330018,7
-0.19282393,0.25513038,7
-0.15409821,0.26871765,7
-0.19563122,0.23757334,7
-0.15512927,0.27197173,5
-0.18244527,0.26523554,7
-0.16740598,0.23651925,7
-0.06419042,0.24729405,1
-0.15827934,0.2522142,7
-0.17603329,0.23606609,7
-0.20692304,0.25433284,5
-0.15685959,0.26106322,5
-0.29337347,0.24445163,5
-0.22298014,0.26054916,5
-0.30513394,0.25807375,5
-0.317454,0.2447596,5
-0.31658682,0.27750796,5
-0.33680227,0.28121692,5
-0.33776227,0.2708164,5
-0.3304607,0.2732426,5
-0.4297696,0.28560004,5
-0.37030968,0.2858894,5
-0.4052369,0.25471747,5
-0.4218349,0.29150462,5
-0.39362162,0.2543128,5
-0.37966365,0.23427503,5
-0.3767475,0.25059637,5
-0.35939914,0.26155087,5
-0.42955926,0.27379692,5
-0.40308475,0.25533652,5
-0.41999593,0.24721177,5
-0.41636035,0.27706054,5
-0.42358303,0.24986693,5
-0.48919132,0.2922731,5
-0.4959415,0.30358246,5
-0.48636368,0.28190514,5
-0.47996005,0.28077948,5
-0.50629866,0.2904892,5
-0.5092057,0.3019477,5
-0.43088165,0.28385043,5
-0.45777866,0.29095504,5
-0.45316753,0.27429727,5
-0.41689417,0.28110918,5
-0.42928857,0.2836162,5
-0.45539418,0.28390238,5
-0.45985052,0.28849903,5
-0.47689238,0.295447,5
-0.49292287,0.30480075,5
-0.47802117,0.2922473,5
-0.48489478,0.2906121,5
-0.47243145,0.28276676,5
-0.5012106,0.297059,5
-0.43738085,0.2692721,5
-0.47136554,0.28595996,5
-0.4892538,0.30112094,5
-0.46133742,0.28283626,5
-0.48201182,0.2777506,5
-0.523424,0.31894976,5
-0.49163637,0.2924624,5
-0.5189015,0.29353115,5
-0.5031483,0.3107697,5
