Valence,Arousal,Expression
-0.52136415,0.35683954,5
-0.48472282,0.32944474,5
-0.53429556,0.3641531,5
-0.511351,0.35021955,5
-0.5234439,0.34773237,5
-0.56367487,0.37613672,5
-0.49609622,0.33683234,5
-0.5278344,0.3560886,5
-0.5374201,0.3383726,5
-0.529761,0.3455329,5
-0.5429754,0.3389679,5
-0.55821335,0.34703133,5
-0.53140473,0.3157327,5
-0.5436264,0.33515918,5
-0.55564386,0.332919,5
-0.5379362,0.32197395,5
-0.5701834,0.3412669,5
-0.562044,0.3478887,5
-0.5139893,0.30553398,5
-0.50491625,0.3101317,5
-0.5415811,0.31762955,5
-0.51517636,0.3140219,5
-0.5557229,0.30800545,5
-0.5660248,0.3351633,5
-0.5732374,0.3266878,5
-0.56698185,0.32480907,5
-0.5292571,0.31664497,5
-0.52054834,0.309418,5
-0.5327017,0.33640566,5
-0.5378965,0.35413617,5
-0.51732427,0.32365555,5
-0.52028203,0.32546273,5
-0.51035196,0.31581578,5
-0.51402795,0.3335842,5
-0.4813117,0.3234732,5
-0.54616153,0.33529437,5
-0.51875705,0.2845952,5
-0.5034112,0.35203025,5
-0.5322781,0.31452784,5
-0.51474464,0.313882,5
-0.55178016,0.31330428,5
-0.52339214,0.3244307,5
-0.5044282,0.31290406,5
-0.5240914,0.30302715,5
-0.48018244,0.28763,5
-0.5081396,0.30429238,5
-0.49162015,0.2878517,5
-0.5013476,0.2862128,5
-0.463464,0.2954349,5
-0.51040995,0.28385454,5
-0.51942074,0.29974687,5
-0.49419805,0.3005948,5
-0.54736215,0.31701726,5
-0.48463526,0.26782572,5
-0.53528494,0.31268293,5
-0.5113282,0.29217333,5
-0.4976937,0.28258836,5
-0.49347922,0.3005351,5
-0.4953532,0.2911473,6
-0.5122652,0.30214378,5
-0.5304571,0.30502936,5
-0.48820606,0.27630126,5
-0.49988326,0.2823226,5
-0.4879696,0.27663893,5
-0.5190537,0.3134431,5
-0.48441848,0.29394996,5
-0.5170784,0.28017557,5
-0.50719213,0.27715704,5
-0.48166135,0.246483,5
-0.5124093,0.2801252,5
-0.51916003,0.28073198,5
-0.548225,0.31779185,5
-0.5215311,0.2812623,5
-0.5194697,0.27231038,5
-0.53093535,0.2845603,5
-0.5330345,0.2943052,5
-0.5413265,0.30082655,5
-0.5268709,0.27001154,5
-0.51950216,0.27067712,5
-0.50968045,0.2851144,5
-0.508206,0.29128844,5
-0.5492715,0.29729927,5
-0.5401186,0.28845835,5
-0.550581,0.31074265,5
-0.5581416,0.28721917,5
-0.5514869,0.3068982,5
-0.64274716,0.2848707,5
-0.6180716,0.32006475,5
-0.54287946,0.2970917,5
-0.6557831,0.20481838,5
-0.48568437,0.28514382,5
-0.4867082,0.28239357,5
-0.52954507,0.290086,5
-0.528452,0.31680027,5
-0.5036677,0.2742957,5
-0.5043194,0.25778425,5
-0.5464198,0.3185008,5
-0.52158475,0.2928269,5
-0.6191419,0.22477625,5
-0.598676,0.31875077,5
-0.59623283,0.14642543,5
-0.636469,0.17088352,5
-0.60700077,0.27095497,5
-0.61348546,0.13216034,5
-0.5082823,0.281859,5
-0.4923595,0.2898587,5
-0.48379877,0.29052255,5
-0.530286,0.27361545,5
-0.5077328,0.28501093,5
-0.49641725,0.27774084,5
-0.4849204,0.27461416,5
-0.49436536,0.2761206,5
-0.48394355,0.24785286,5
-0.49428383,0.24695015,5
-0.5043165,0.2559163,5
-0.4530091,0.266525,5
-0.53912425,0.27691227,5
-0.5368945,0.25732628,5
-0.5199977,0.2833187,5
-0.53251725,0.27940956,5
-0.50420785,0.28705096,5
