Valence,Arousal,Expression
-0.3566646,0.25543737,0
-0.1951066,0.2630489,0
-0.3245462,0.24097404,0
-0.32776394,0.25344744,0
-0.29622492,0.2589468,5
-0.30435118,0.2487898,0
-0.29841924,0.27020645,6
-0.2798071,0.26299393,5
-0.2894905,0.24787238,5
-0.33908564,0.27283958,5
-0.32452893,0.2531191,5
-0.35763153,0.26158595,5
-0.37169573,0.26239222,5
-0.36043054,0.26360643,5
-0.32426426,0.2164244,0
-0.31582507,0.27021852,5
-0.29982316,0.2680956,5
-0.29918924,0.2461993,5
-0.39870664,0.22836557,5
-0.2917398,0.27025047,0
-0.3026585,0.20310244,0
-0.37491226,0.21656437,0
-0.25224578,0.22789805,0
-0.28992817,0.2363204,0
-0.35586026,0.20663007,0
-0.29925814,0.26737085,0
-0.31183302,0.20529224,0
-0.34559947,0.18860291,0
-0.31896448,0.15123035,0
-0.31923673,0.1440579,0
-0.28431532,0.2074849,0
-0.27161354,0.18235111,0
-0.32426572,0.19973,0
-0.29430625,0.21311966,0
-0.28216633,0.21376339,0
-0.284735,0.24529949,0
-0.2641139,0.23941669,0
-0.2660661,0.19779932,0
-0.2718592,0.2425144,0
-0.24246481,0.21392266,0
-0.20811692,0.24272057,0
-0.2699091,0.24474183,0
-0.24265915,0.2752389,7
-0.2745074,0.24145052,7
-0.27214554,0.25928783,0
-0.20134914,0.24296756,0
-0.27170286,0.2749665,7
-0.26564565,0.22135393,0
-0.2782838,0.26307064,7
-0.20254444,0.2809347,7
-0.24788937,0.25840694,7
-0.2087793,0.22252107,7
-0.28838882,0.26972672,0
-0.24616754,0.2604398,0
-0.20881423,0.25936782,0
-0.27007702,0.26660207,7
-0.2478323,0.22025676,0
-0.2511961,0.28236654,0
-0.20502901,0.22643995,0
-0.25861835,0.2622454,7
-0.17783584,0.1930933,0
-0.18707366,0.2491864,0
-0.23751605,0.23815762,0
-0.20056951,0.21816164,0
-0.3191178,0.17793635,0
-0.25646213,0.22409546,0
-0.31395468,0.15179262,0
-0.37106195,0.22413507,0
-0.36265498,0.13073447,0
-0.34763694,0.21671504,0
-0.42838582,0.2010333,0
-0.36392373,0.19456229,0
-0.39918286,0.18359143,0
-0.361998,0.17077067,0
-0.40568185,0.19343458,0
-0.36526403,0.17995527,0
-0.37095952,0.2328007,0
-0.41979298,0.21187615,0
-0.4278271,0.20070988,0
-0.36811116,0.24762215,0
-0.3729439,0.17632616,0
-0.4053144,0.22046082,0
-0.43991473,0.2238741,5
-0.41489413,0.1853216,0
-0.38798228,0.229713,0
-0.45282832,0.24103901,5
-0.38951993,0.23041481,5
-0.46035054,0.26263687,5
-0.47787574,0.27532488,5
-0.43551865,0.24144864,5
-0.4905078,0.25544944,5
-0.5032675,0.29775548,5
-0.5474042,0.32019663,5
-0.52179134,0.3300571,5
-0.6023516,0.26001298,5
-0.48582003,0.25303352,5
-0.5232738,0.24429366,5
-0.54468024,0.20937698,5
-0.30112496,0.2651895,5
-0.3060882,0.26046726,5
-0.23530033,0.24596255,5
-0.23254502,0.26147532,5
-0.22658506,0.25153166,5
-0.21928492,0.23961318,5
-0.2318581,0.29658198,5
-0.22570392,0.27614087,5
-0.10651535,0.26747894,5
-0.17571326,0.27504998,5
-0.13253672,0.28203383,5
-0.17567801,0.28892118,5
-0.1610634,0.24502432,7
-0.14811671,0.2384767,5
-0.48913977,0.34960788,5
-0.35338947,0.33186603,5
-0.28728545,0.12820485,5
-0.27774492,0.19780836,5
-0.22192582,0.17502488,1
-0.42164755,0.11642012,5
-0.22034878,0.2443198,5
-0.20396481,0.28556275,5
-0.31046474,0.22218545,5
-0.30073354,0.25534478,5
-0.3782069,0.3190015,5
-0.34600106,0.27597177,5
-0.63381153,0.34718537,5
-0.53032225,0.36083406,5
-0.5690833,0.23494004,5
-0.5723409,0.25719458,5
-0.6319096,0.29196465,5
-0.45394298,0.17361768,5
-0.55268294,0.30677983,5
-0.7296784,0.40263766,5
-0.5231667,0.30892286,5
-0.53736943,0.27624476,5
-0.5299184,0.30060172,5
-0.5712328,0.3300066,5
-0.6356692,0.35200787,5
-0.6081081,0.30874228,5
-0.7414631,0.3564286,5
-0.7263038,0.3778007,5
-0.7347842,0.25165266,5
-0.72726536,0.33739895,5
-0.7179629,0.40604907,5
-0.74802136,0.28792733,5
-0.5494472,0.30252326,5
-0.59072655,0.33344275,5
-0.5797288,0.30552873,5
-0.56162345,0.3015043,5
-0.58352774,0.32624015,5
-0.5622738,0.31907213,5
-0.6093081,0.33200213,5
-0.6299654,0.3525806,5
-0.55374885,0.30417705,5
-0.5707061,0.32367247,5
-0.51656044,0.3046633,5
-0.55383486,0.3230882,5
-0.53199255,0.30730125,5
-0.5927647,0.3479109,5
